strategy,gan_run_id,generation_run_id,num_rows,acc_mean,acc_std,prec_mean,prec_std,rec_mean,rec_std,f1_mean,f1_std,auc_mean,auc_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,gan_training_time_sec_mean,gan_training_time_sec_std,synthetic_generation_time_sec_mean,synthetic_generation_time_sec_std,classifier_training_time_sec_mean,classifier_training_time_sec_std,classifier_eval_time_sec_mean,classifier_eval_time_sec_std,ratio_mean,ratio_std,synthetic_class0_count_mean,synthetic_class0_count_std,synthetic_class1_count_mean,synthetic_class1_count_std,total_synthetic_count_mean,total_synthetic_count_std,balanced_dataset_size_mean,balanced_dataset_size_std,total_real_samples_mean,total_real_samples_std,real_class0_count_mean,real_class0_count_std,real_class1_count_mean,real_class1_count_std
smote,6,1,10,0.7397435897435898,0.022242758426791645,0.754479635666979,0.02345292662689339,0.9587719298245613,0.057794969859751334,0.8428954712144245,0.016745271793420367,0.5520050125313284,0.05016993627801452,6.1,6.090155991434045,35.9,6.090155991434045,4.7,6.588626564011654,109.3,6.588626564011653,0.0,0.0,0.0,0.0,0.29709835052490235,0.008407690873618713,0.11165962219238282,0.0008783640685526282,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,6,2,10,0.7403846153846154,0.011906522833978654,0.7547816920930428,0.03468986721300136,0.9640350877192982,0.06343142522733658,0.8440210753279332,0.009585249314354121,0.5486842105263158,0.06553899687059091,5.6,8.077128202523468,36.4,8.077128202523468,4.1,7.23118247591637,109.9,7.23118247591637,0.0,0.0,0.010622262954711914,0.0,0.38155641555786135,0.001615925655842514,0.11558122634887695,0.0005824126684936438,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,6,3,10,0.6801282051282052,0.09264761131112233,0.8219291524486337,0.06473794954540853,0.7491228070175439,0.2200408479384341,0.7537820723745028,0.1335277959978417,0.6209899749373433,0.0690307019562785,20.7,12.7753669223236,21.3,12.7753669223236,28.6,25.084656664981484,85.4,25.084656664981484,0.0,0.0,0.011945486068725586,0.0,0.4570091485977173,0.0020464526626725794,0.11806910037994385,0.0009381402882763035,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,6,4,10,0.7134615384615384,0.06254846904296438,0.8145413284219272,0.05395073549722096,0.8070175438596492,0.16818331173623668,0.7957460154297189,0.07182871481460466,0.6332706766917293,0.0539502792201834,19.3,10.602358228243375,22.7,10.602358228243375,22.0,19.172897537930986,92.0,19.172897537930986,0.0,0.0,0.013617753982543945,0.0,0.5310404539108277,0.001981823872782255,0.12136938571929931,0.0011218507419932084,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,6,5,10,0.625,0.11539351817505991,0.8563344304402316,0.04845553501753261,0.6017543859649123,0.2216435987969374,0.6739355498979761,0.16857749386215112,0.6449248120300752,0.039808472076052405,28.9,7.993122043357027,13.1,7.993122043357026,45.4,25.26737026285086,68.6,25.26737026285086,0.0,0.0,0.015056610107421875,0.0,0.6450827360153198,0.0005525666621859125,0.12391974925994872,0.0009832313026407805,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,6,6,10,0.6012820512820511,0.1632993161855452,0.8621846403735567,0.0650574112582048,0.5535087719298246,0.29483211701536377,0.6200230571456102,0.2334321161224528,0.6422305764411027,0.06794014252034575,30.7,9.4451045520947,11.3,9.4451045520947,50.9,33.61086133975147,63.1,33.61086133975147,0.0,0.0,0.01757216453552246,0.0,0.8073477983474732,0.000751551949193731,0.12494978904724122,0.0008967719262026134,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,7,1,10,0.7217948717948718,0.038801912693388625,0.7504283099921847,0.02396650818484119,0.9359649122807017,0.11524660085627611,0.8276891330553579,0.043529168039436635,0.5382205513784462,0.04259545780121478,5.9,7.90506166958867,36.1,7.905061669588669,7.3,13.138112497615477,106.7,13.138112497615477,0.0,0.0,0.0,0.0,0.3028091907501221,0.008816909810411869,0.11299393177032471,0.0012863326319517768,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,7,2,10,0.7320512820512821,0.03691328217663581,0.7612392169987799,0.029803561829085393,0.9307017543859649,0.09981901134634573,0.8332749074842601,0.03559750421052519,0.5617794486215539,0.05702250109271911,8.1,8.043009387039156,33.9,8.043009387039158,7.9,11.379367293483412,106.1,11.379367293483412,0.0,0.0,0.010598421096801758,0.0,0.3842278480529785,0.0009120573667516097,0.11654100418090821,0.00020973115281111576,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,7,3,10,0.7096153846153845,0.06904355027313942,0.801258118072159,0.04754267853982687,0.8201754385964911,0.16915274176367362,0.7951257705711801,0.08914495971448817,0.6148496240601504,0.06692248508484155,17.2,10.92520022699813,24.8,10.92520022699813,20.5,19.283412561058793,93.5,19.283412561058793,0.0,0.0,0.012007951736450195,0.0,0.458754301071167,0.001551530756706714,0.11893322467803955,0.0006100901629743629,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,7,4,10,0.7288461538461537,0.05096456207769478,0.7933641063846413,0.04775119255834872,0.8692982456140351,0.14971245651852527,0.8176690496430348,0.06140848380013157,0.6084586466165414,0.059982044379584716,14.6,10.518555033843764,27.4,10.518555033843764,14.9,17.067220043111885,99.1,17.067220043111885,0.0,0.0,0.013544082641601562,0.0,0.5377420663833619,0.005289619051156638,0.12089495658874512,0.000820896501288853,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,7,5,10,0.676923076923077,0.08373669637337403,0.8135309140887876,0.057054076649656345,0.7456140350877193,0.19642072670036828,0.7564450839832003,0.10558765834161013,0.618045112781955,0.04847632238473017,20.6,10.55651457631732,21.4,10.55651457631732,29.0,22.391962843841984,85.0,22.391962843841984,0.0,0.0,0.017204999923706055,0.0,0.6538055658340454,0.0035100416875513585,0.12427201271057128,0.0005788961900107221,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,7,6,10,0.6884615384615385,0.07515051738334792,0.8411583503454156,0.050268002491152,0.7228070175438598,0.1703291040704557,0.7610573922325882,0.09368131522296809,0.6590225563909774,0.05505576027166306,25.0,9.622889378975527,17.0,9.622889378975527,31.6,19.417517864031954,82.4,19.417517864031954,0.0,0.0,0.017580747604370117,0.0,0.8117953538894653,0.002610817910676647,0.12274665832519531,0.002737467349470717,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,8,1,10,0.7371794871794872,0.010336227882434044,0.7479923480271206,0.0200063632285665,0.9692982456140351,0.04545349616853199,0.8432691334666365,0.008949086256778498,0.5382205513784462,0.04260006585404272,4.5,5.352569476429054,37.5,5.352569476429054,3.5,5.181698563212646,110.5,5.181698563212646,0.0,0.0,0.0,0.0,0.29923036098480227,0.008248023044063274,0.11209330558776856,0.0002222488632341469,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,8,2,10,0.732051282051282,0.045580484191361986,0.780377061782582,0.03867169783897679,0.893859649122807,0.12756750667634117,0.8257016187244123,0.048781900571052486,0.593358395989975,0.059525788121712296,12.3,9.381364506296512,29.7,9.381364506296512,12.1,14.542695761102891,101.9,14.542695761102891,0.0,0.0,0.010585308074951172,0.0,0.38046467304229736,0.005323274338717736,0.11497418880462647,0.000811763137524804,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,8,3,10,0.6698717948717949,0.10337221702722131,0.7765788808031865,0.05255442513855707,0.8017543859649123,0.253209621346147,0.7557956513794415,0.1417385283475433,0.5568295739348372,0.05676778175466429,13.1,13.8307628133809,28.9,13.830762813380902,22.6,28.865896833460763,91.4,28.865896833460763,0.0,0.0,0.013531684875488281,0.0,0.4569315671920776,0.004351210958657725,0.11902067661285401,0.0008004743108606578,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,8,4,10,0.6705128205128206,0.08757451978429778,0.813589399251164,0.047751506051636985,0.7342105263157894,0.2131795527225449,0.7485929886759215,0.10540271855825076,0.6159147869674185,0.04454706558804913,20.9,11.44071676076285,21.1,11.44071676076285,30.3,24.30246901037012,83.7,24.30246901037012,0.0,0.0,0.013482809066772461,0.0,0.5316406965255738,0.002198432148834468,0.12111704349517823,0.00024166644060490792,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,8,5,10,0.6621794871794872,0.1178877350711701,0.8348167962871301,0.05401963655691501,0.6947368421052632,0.2501400038880043,0.722691338057228,0.1564461967699357,0.6342731829573933,0.046343090297573296,24.1,11.237882362794158,17.9,11.237882362794158,34.8,28.515960443232487,79.2,28.515960443232487,0.0,0.0,0.015437602996826172,0.0,0.6494457244873046,0.003569068332960985,0.12243466377258301,0.004476641177602648,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,8,6,10,0.739102564102564,0.05993161235196207,0.8240844305509659,0.05440596309667216,0.8368421052631578,0.15400671120950699,0.8167880455621074,0.07235674413519236,0.6553258145363408,0.06790630154696801,19.9,10.681292056675542,22.1,10.681292056675542,18.6,17.556765077883796,95.4,17.556765077883796,0.0,0.0,0.017482757568359375,0.0,0.8101613283157348,0.0009411647952160852,0.12354950904846192,0.00022632722466088133,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,9,1,10,0.7256410256410256,0.05963950435698977,0.774618850097699,0.052601390900349064,0.906140350877193,0.1705029404237251,0.8195310138007829,0.07832974359869696,0.5709273182957393,0.06662425394421338,9.9,11.75967686630887,32.1,11.759676866308869,10.7,19.437335208304663,103.3,19.43733520830466,0.0,0.0,0.0,0.0,0.2977814912796021,0.008742942339913686,0.11163289546966552,0.001172296036660562,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,9,2,10,0.7147435897435898,0.05025003230068206,0.7680561315425515,0.0393707977331904,0.8894736842105264,0.14632041727714415,0.8141218611495246,0.06004096633373729,0.5649749373433585,0.05970625646718266,10.1,10.319399207318224,31.9,10.319399207318225,12.6,16.68052756959443,101.4,16.680527569594435,0.0,0.0,0.010584115982055664,0.0,0.38117341995239257,0.0008368816858495702,0.11523902416229248,0.00017836527965084197,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,9,3,10,0.7128205128205127,0.056744348657258296,0.7800521676718667,0.03771528841474165,0.8605263157894736,0.15689007861632417,0.8071946322780882,0.06400529237697829,0.5862155388471177,0.05592834454679895,13.1,10.348429832588131,28.9,10.348429832588131,15.9,17.88546896226096,98.1,17.88546896226096,0.0,0.0,0.012020349502563477,0.0,0.45590972900390625,0.001035478025269479,0.117374587059021,0.00016431953244946962,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,9,4,10,0.707051282051282,0.07681883963122568,0.8030742358620575,0.04388541687750785,0.8078947368421051,0.17501923563104174,0.7912535695534397,0.08981128568838197,0.6206140350877192,0.0703348362014516,18.2,10.870142593360955,23.8,10.870142593360955,21.9,19.95219286193876,92.1,19.952192861938762,0.0,0.0,0.013404369354248047,0.0,0.5337279796600342,0.001969324307594046,0.12015037536621094,0.0004628769188567693,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,9,5,10,0.7282051282051282,0.03639761427327791,0.7839663636687815,0.05960597974530117,0.8929824561403509,0.1443935322354544,0.8226482895107605,0.04719102415970794,0.5869674185463659,0.08309451901952446,11.8,12.576167937809991,30.2,12.576167937809991,12.2,16.4608626748418,101.8,16.460862674841803,0.0,0.0,0.014920711517333984,0.0,0.6481032848358155,0.0009484264873355285,0.12330327033996583,0.0003968627208662086,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,9,6,10,0.6891025641025641,0.0779973068872048,0.8466992901751393,0.04486627737369081,0.7166666666666667,0.17908706277721603,0.7591119418476174,0.09140126765354781,0.6654761904761906,0.036348899376927916,25.8,9.053176238205019,16.2,9.053176238205019,32.3,20.415925156602626,81.7,20.415925156602626,0.0,0.0,0.017659425735473633,0.0,0.8111232995986939,0.002133388779386968,0.12416388988494872,0.000727617813578115,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,10,1,10,0.7153846153846154,0.06372968472634136,0.7635679448900587,0.04528008372487121,0.9070175438596492,0.1740824779846445,0.8132270141766629,0.08669019898314412,0.5511278195488722,0.0501677451982323,8.2,10.74988372030135,33.8,10.749883720301352,10.6,19.845402490249473,103.4,19.845402490249473,0.0,0.0,0.0,0.0,0.2933657646179199,0.005354437076974695,0.11071677207946777,0.0008032279454654249,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,10,2,10,0.7198717948717949,0.0413498805714619,0.7652125925698805,0.04100490177663429,0.907017543859649,0.14096357492351347,0.8204293698601786,0.05090597254181448,0.5594611528822055,0.058796139158856044,8.9,10.463746938836012,33.1,10.463746938836012,10.6,16.06984754128053,103.4,16.06984754128053,0.0,0.0,0.01241922378540039,0.0,0.3812305688858032,0.0010546364848068512,0.11549112796783448,0.0012622289325334352,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,10,3,10,0.7519230769230769,0.01571493675914265,0.772969398711268,0.04684963412846915,0.9482456140350877,0.06765768490622337,0.8480054940715078,0.005648675573690554,0.5836466165413533,0.08309945604350345,9.2,9.775479527879948,32.8,9.77547952787995,5.9,7.712976079309464,108.1,7.712976079309465,0.0,0.0,0.01218271255493164,0.0,0.4556741237640381,0.0007316791940088159,0.11758198738098144,0.000602741635361282,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,10,4,10,0.6891025641025641,0.08432594240675666,0.8301361342251768,0.05531353860978966,0.7456140350877194,0.19995382661833885,0.7624889299588002,0.10856676207852331,0.6406641604010025,0.04553482788066921,22.5,10.660675400742676,19.5,10.660675400742676,29.0,22.794736234490628,85.0,22.794736234490628,0.0,0.0,0.013571739196777344,0.0,0.532703185081482,0.0010719911543091818,0.11991596221923828,0.0004586727458700707,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,10,5,10,0.6903846153846154,0.09696453122447328,0.7815696986999888,0.0464818786874368,0.8236842105263158,0.222829464265074,0.7767227337913755,0.1261219625164694,0.5761278195488722,0.04795689576440198,13.8,11.4,28.2,11.4,20.1,25.402558926218436,93.9,25.40255892621844,0.0,0.0,0.014899492263793945,0.0,0.6495398759841919,0.005926629493557846,0.12254838943481446,0.0013582108814081042,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
smote,10,6,10,0.6410256410256411,0.12060825462965885,0.8543727751349885,0.057006540087721665,0.6324561403508773,0.233881758868504,0.6934585464923791,0.1630038124042527,0.6483709273182957,0.0660121544691577,27.9,10.202450685987166,14.1,10.202450685987166,41.9,26.662520511009458,72.1,26.662520511009458,0.0,0.0,0.02857184410095215,0.0,0.8075272798538208,0.003046546710318699,0.1226318359375,0.0012145350983634796,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
wgan,1,1,10,0.7147435897435898,0.03859485441920608,0.7606072151592322,0.03659857440724835,0.9052631578947368,0.13929426835985412,0.8178989882676607,0.04682313785820256,0.5514411027568922,0.056651064095670035,8.3,10.373523991392704,33.7,10.373523991392702,10.8,15.879546593023365,103.2,15.879546593023367,22.62931776046753,0.0,0.0,0.0,0.3093449831008911,0.00428029332227031,0.1128467321395874,0.001924098288199225,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
wgan,1,2,10,0.7173076923076923,0.05059231672404009,0.7774732059859173,0.05907617685025201,0.8885964912280702,0.1710886151984948,0.8130437426429978,0.06775221523554746,0.5704887218045113,0.07629111893463628,10.6,12.993844696624627,31.4,12.993844696624627,12.7,19.504102132628404,101.3,19.504102132628407,22.62931776046753,0.0,0.0031905174255371094,0.0,0.38114166259765625,0.0005020696197582939,0.11518313884735107,0.00035953780146133046,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
wgan,1,3,10,0.732051282051282,0.02731702019572119,0.770457820048691,0.0447406582656354,0.9192982456140351,0.1203258119261912,0.8305447222665399,0.03579219215708681,0.5715538847117794,0.06816558843221417,9.4,10.518555033843766,32.6,10.518555033843766,9.2,13.717142559585797,104.8,13.717142559585797,22.62931776046753,0.0,0.0038149356842041016,0.0,0.4522134780883789,0.008927131908184869,0.11719410419464112,0.00020955612589573162,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
wgan,1,4,10,0.7480769230769231,0.020281143614815894,0.7629147591687814,0.041396765773762036,0.962280701754386,0.07244679435072268,0.8475137732992261,0.015347624488499466,0.5644736842105262,0.0744409686341779,7.0,9.011104260855047,35.0,9.011104260855047,4.3,8.258934555982389,109.7,8.258934555982387,22.62931776046753,0.0,0.003822803497314453,0.0,0.531858229637146,0.0009811140955511253,0.11950023174285888,0.00020249627089930134,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
wgan,1,5,10,0.7467948717948718,0.017260143612610593,0.7535349920833793,0.034572473083190114,0.9789473684210526,0.05192508276122365,0.8495260704411869,0.00887122900234993,0.5478070175438596,0.06472952689897397,4.9,7.449161026585477,37.1,7.449161026585477,2.4,5.9194594347794975,111.6,5.9194594347794975,22.62931776046753,0.0,0.0034716129302978516,0.0,0.6466796875,0.0020371287397884233,0.12289907932281494,0.0006833473978140388,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
wgan,1,6,10,0.757051282051282,0.022103768781495736,0.7882131971174205,0.05421916101201512,0.9289473684210525,0.07601270730136818,0.8480462706788282,0.010198146015620116,0.6097117794486215,0.09677538879491943,12.2,11.196428001822724,29.8,11.196428001822724,8.1,8.665448632355973,105.9,8.665448632355973,22.62931776046753,0.0,0.003701448440551758,0.0,0.8084577083587646,0.0013085559186089045,0.12320976257324219,0.000529935392987033,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
wgan,2,1,10,0.7153846153846154,0.05485921255214016,0.7555624563074893,0.032685150569107875,0.9157894736842106,0.14969960687713568,0.8186150979298896,0.06168906579951267,0.5436090225563909,0.054664607335139,7.2,9.897474425326898,34.8,9.897474425326898,9.6,17.06575518399347,104.4,17.06575518399347,22.58332371711731,0.0,0.0,0.0,0.3043952465057373,0.006763013749743615,0.1114703893661499,0.00126586511034484,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
wgan,2,2,10,0.7326923076923078,0.04423076923076921,0.758612787350803,0.03899114777508518,0.9447368421052632,0.12584280354254357,0.8336693552044931,0.050668416298346175,0.5509398496240602,0.0601256018843869,6.6,9.404254356406996,35.4,9.404254356406998,6.3,14.346079603849967,107.7,14.346079603849967,22.58332371711731,0.0,0.0030393600463867188,0.0,0.3811659812927246,0.0013075090817992298,0.1155508041381836,0.001039500115103114,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
wgan,2,3,10,0.7262820512820514,0.029936652381629774,0.771559472604885,0.04501967384823182,0.906140350877193,0.12299797184203705,0.8252815242593803,0.03935104088190168,0.5721177944862156,0.07223060796508284,10.0,10.862780491200215,32.0,10.862780491200215,10.7,14.021768789992223,103.3,14.021768789992224,22.58332371711731,0.0,0.0035452842712402344,0.0,0.4554358243942261,0.0020118377527832566,0.11745054721832275,0.0007260589612392625,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
wgan,2,4,10,0.7384615384615385,0.00558833197889831,0.7374316461617483,0.005954579712912474,0.9973684210526315,0.005616775646870937,0.8478888459925333,0.0022355859451457976,0.5165413533834586,0.014479514714925146,1.5,1.4317821063276353,40.5,1.4317821063276353,0.3,0.6403124237432849,113.7,0.6403124237432849,22.58332371711731,0.0,0.003849506378173828,0.0,0.5347043514251709,0.0013516771606430235,0.12046644687652588,0.0006073240583702413,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
wgan,2,5,10,0.7557692307692307,0.017776185415207757,0.7742729897213769,0.038659172257668524,0.9491228070175438,0.062002094902008045,0.8500871869302765,0.010144213938794257,0.5900375939849625,0.07309431000194085,9.7,8.579627031520658,32.3,8.579627031520658,5.8,7.068238818828917,108.2,7.068238818828917,22.58332371711731,0.0,0.003397703170776367,0.0,0.6476205110549926,0.004871788880579961,0.12196836471557618,0.001610356555777395,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
wgan,2,6,10,0.7583333333333333,0.020880124967823478,0.7642054711192596,0.028556294733817825,0.9728070175438598,0.03912123354557501,0.8547857334169245,0.01027368408862967,0.574498746867168,0.060061187271134096,7.4,6.437390775772433,34.6,6.437390775772433,3.1,4.459820624195552,110.9,4.459820624195551,22.58332371711731,0.0,0.0036656856536865234,0.0,0.7981578350067139,0.010659201218111796,0.12187714576721191,0.0014396554832935072,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
wgan,3,1,10,0.7275641025641026,0.0405673521340942,0.7712745259646479,0.05535866838879037,0.9149122807017545,0.13674366679797909,0.8258755472915233,0.05210157604320278,0.5669799498746867,0.0756831283127659,9.2,11.408768557561329,32.8,11.408768557561329,9.7,15.588778014969614,104.3,15.588778014969614,22.293715238571167,0.0,0.0,0.0,0.30305330753326415,0.0063591142373603275,0.11079580783843994,0.001614929483835184,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
wgan,3,2,10,0.742948717948718,0.018232644427343455,0.7685884012982672,0.033051777055467246,0.9342105263157894,0.04824561403508772,0.8415455732581183,0.00827448263353313,0.5790100250626565,0.06596554193885558,9.4,7.418894796396563,32.6,7.418894796396562,7.5,5.5,106.5,5.5,22.293715238571167,0.0,0.0030279159545898438,0.0,0.3750253438949585,0.0005538141215159027,0.1137300968170166,0.0005625135626451083,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
wgan,3,3,10,0.7480769230769231,0.015182973438880787,0.7619235951960756,0.03361755004916944,0.9605263157894737,0.05058141488890701,0.8478329236987399,0.005139718500812647,0.5659774436090225,0.06715438764108135,7.2,7.704544113703289,34.8,7.704544113703289,4.5,5.766281297335398,109.5,5.766281297335398,22.293715238571167,0.0,0.003557443618774414,0.0,0.4510687828063965,0.004164854573063701,0.11780807971954346,0.0028901870090770904,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
wgan,3,4,10,0.725,0.06264037490347053,0.7904180684206429,0.056238224790593004,0.8745614035087719,0.173011723085527,0.8135462094441633,0.08182990607562951,0.5968045112781956,0.07181787787777456,13.4,12.051555916146265,28.6,12.051555916146265,14.3,19.72333643175008,99.7,19.72333643175008,22.293715238571167,0.0,0.0037772655487060547,0.0,0.5286362648010254,0.0038190600850204685,0.11890785694122315,0.001113619479498514,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
wgan,3,5,10,0.7615384615384615,0.026708546994871345,0.7847323028110352,0.0382667041507023,0.9368421052631579,0.06666666666666667,0.8512168529081349,0.01859921932344929,0.6112781954887219,0.07133243321355055,12.0,8.246211251235321,30.0,8.246211251235321,7.2,7.6000000000000005,106.8,7.6000000000000005,22.293715238571167,0.0,0.003312349319458008,0.0,0.641263461112976,0.0020635779067236398,0.12123696804046631,0.00041690204407538606,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
wgan,3,6,10,0.7564102564102564,0.02704490142272949,0.7722609254274043,0.045988974877918344,0.9587719298245615,0.08377537422881258,0.8508148834258368,0.02329187870404142,0.5829573934837092,0.07472928174309929,8.7,9.252567211320326,33.3,9.252567211320326,4.7,9.550392662084633,109.3,9.550392662084633,22.293715238571167,0.0,0.003655672073364258,0.0,0.7985767841339111,0.0012356312424957555,0.12167212963104249,0.0008794751275947309,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
wgan,4,1,10,0.7121794871794872,0.06171515764997028,0.7727643269757333,0.04128119332292516,0.8763157894736843,0.1629053884603334,0.8081131862178751,0.07803384665333174,0.5714912280701754,0.055299553538922325,11.2,10.351811435686027,30.8,10.351811435686027,14.1,18.571214284478007,99.9,18.571214284478007,22.280312299728394,0.0,0.0,0.0,0.2956171989440918,0.008504239380032436,0.10978946685791016,0.0009744226725252369,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
