strategy,strategy_display_name,strategy_index,gan_run_id,generation_run_id,classifier_run_id,ratio,acc,prec,rec,f1,auc,tn,fp,fn,tp,synthetic_class0_count,synthetic_class1_count,total_synthetic_count,balanced_dataset_size,total_real_samples,real_class0_count,real_class1_count,gan_training_time_sec,synthetic_generation_time_sec,classifier_training_time_sec,classifier_eval_time_sec,gan_seed,generation_seed,classifier_seed
smote,SMOTE (classe 0),5,6,3,2,0.2698412698412698,0.7051282051282052,0.8863636363636364,0.6842105263157895,0.7722772277227723,0.7230576441102756,32,10,36,78,74,199,273,819,546,147,399,0.0,0.011945486068725586,0.4550626277923584,0.11756348609924316,50002030,50008027,56005026
smote,SMOTE (classe 0),5,6,3,3,0.2698412698412698,0.6410256410256411,0.8372093023255814,0.631578947368421,0.72,0.6491228070175439,28,14,42,72,74,199,273,819,546,147,399,0.0,0.011945486068725586,0.45676541328430176,0.11776971817016602,50002030,50008027,56005027
smote,SMOTE (classe 0),5,6,3,4,0.2698412698412698,0.75,0.8504672897196262,0.7982456140350878,0.8235294117647058,0.7086466165413534,26,16,23,91,74,199,273,819,546,147,399,0.0,0.011945486068725586,0.45501208305358887,0.11747097969055176,50002030,50008027,56005028
smote,SMOTE (classe 0),5,6,3,5,0.2698412698412698,0.7307692307692307,0.7368421052631579,0.9824561403508771,0.8421052631578947,0.5150375939849624,2,40,2,112,74,199,273,819,546,147,399,0.0,0.011945486068725586,0.45593857765197754,0.11750531196594238,50002030,50008027,56005029
smote,SMOTE (classe 0),5,6,3,6,0.2698412698412698,0.6153846153846154,0.8857142857142857,0.543859649122807,0.6739130434782609,0.6766917293233082,34,8,52,62,74,199,273,819,546,147,399,0.0,0.011945486068725586,0.45506954193115234,0.11731100082397461,50002030,50008027,56005030
smote,SMOTE (classe 0),5,6,3,7,0.2698412698412698,0.7371794871794872,0.7482993197278912,0.9649122807017544,0.842911877394636,0.5419799498746868,5,37,4,110,74,199,273,819,546,147,399,0.0,0.011945486068725586,0.4616231918334961,0.11684584617614746,50002030,50008027,56005031
smote,SMOTE (classe 0),5,6,3,8,0.2698412698412698,0.6987179487179487,0.7557251908396947,0.868421052631579,0.8081632653061225,0.5532581453634086,10,32,15,99,74,199,273,819,546,147,399,0.0,0.011945486068725586,0.4577617645263672,0.11928987503051758,50002030,50008027,56005032
smote,SMOTE (classe 0),5,6,3,9,0.2698412698412698,0.7243589743589743,0.8198198198198198,0.7982456140350878,0.8088888888888889,0.6610275689223057,22,20,23,91,74,199,273,819,546,147,399,0.0,0.011945486068725586,0.4596102237701416,0.11947107315063477,50002030,50008027,56005033
smote,SMOTE (classe 0),5,6,3,10,0.2698412698412698,0.4358974358974359,0.9333333333333333,0.24561403508771928,0.3888888888888889,0.5989974937343356,40,2,86,28,74,199,273,819,546,147,399,0.0,0.011945486068725586,0.4569532871246338,0.11956095695495605,50002030,50008027,56005034
smote,SMOTE (classe 0),5,6,4,1,0.2688284518828452,0.6987179487179487,0.845360824742268,0.7192982456140351,0.7772511848341233,0.681077694235589,27,15,32,82,110,300,410,956,546,147,399,0.0,0.013617753982543945,0.5352473258972168,0.12181234359741211,50002030,50008028,56006025
smote,SMOTE (classe 0),5,6,4,2,0.2688284518828452,0.7307692307692307,0.7647058823529411,0.9122807017543859,0.832,0.575187969924812,10,32,10,104,110,300,410,956,546,147,399,0.0,0.013617753982543945,0.5344059467315674,0.12451839447021484,50002030,50008028,56006026
smote,SMOTE (classe 0),5,6,4,3,0.2688284518828452,0.782051282051282,0.7941176470588235,0.9473684210526315,0.864,0.6403508771929824,14,28,6,108,110,300,410,956,546,147,399,0.0,0.013617753982543945,0.5306906700134277,0.12086296081542969,50002030,50008028,56006027
smote,SMOTE (classe 0),5,6,4,4,0.2688284518828452,0.7435897435897436,0.8083333333333333,0.8508771929824561,0.8290598290598291,0.6516290726817042,19,23,17,97,110,300,410,956,546,147,399,0.0,0.013617753982543945,0.5301566123962402,0.12113237380981445,50002030,50008028,56006028
smote,SMOTE (classe 0),5,6,4,5,0.2688284518828452,0.7371794871794872,0.7449664429530202,0.9736842105263158,0.844106463878327,0.5344611528822055,4,38,3,111,110,300,410,956,546,147,399,0.0,0.013617753982543945,0.5302486419677734,0.12117862701416016,50002030,50008028,56006029
smote,SMOTE (classe 0),5,6,4,6,0.2688284518828452,0.7756410256410257,0.7724137931034483,0.9824561403508771,0.8648648648648649,0.5983709273182958,9,33,2,112,110,300,410,956,546,147,399,0.0,0.013617753982543945,0.5302271842956543,0.12087011337280273,50002030,50008028,56006030
smote,SMOTE (classe 0),5,6,4,7,0.2688284518828452,0.782051282051282,0.7898550724637681,0.956140350877193,0.8650793650793651,0.6328320802005012,13,29,5,109,110,300,410,956,546,147,399,0.0,0.013617753982543945,0.5290858745574951,0.12051010131835938,50002030,50008028,56006031
smote,SMOTE (classe 0),5,6,4,8,0.2688284518828452,0.6282051282051282,0.9117647058823529,0.543859649122807,0.6813186813186813,0.7005012531328321,36,6,52,62,110,300,410,956,546,147,399,0.0,0.013617753982543945,0.5301253795623779,0.12138223648071289,50002030,50008028,56006032
smote,SMOTE (classe 0),5,6,4,9,0.2688284518828452,0.6602564102564102,0.9066666666666666,0.5964912280701754,0.7195767195767195,0.7149122807017544,35,7,46,68,110,300,410,956,546,147,399,0.0,0.013617753982543945,0.52919602394104,0.12034225463867188,50002030,50008028,56006033
smote,SMOTE (classe 0),5,6,4,10,0.2688284518828452,0.5961538461538461,0.8072289156626506,0.5877192982456141,0.6802030456852792,0.6033834586466166,26,16,47,67,110,300,410,956,546,147,399,0.0,0.013617753982543945,0.5310208797454834,0.12108445167541504,50002030,50008028,56006034
smote,SMOTE (classe 0),5,6,5,1,0.2692307692307692,0.6089743589743589,0.9491525423728814,0.49122807017543857,0.6473988439306358,0.7098997493734336,39,3,58,56,147,399,546,1092,546,147,399,0.0,0.015056610107421875,0.6458795070648193,0.12370824813842773,50002030,50008029,56007025
smote,SMOTE (classe 0),5,6,5,2,0.2692307692307692,0.6602564102564102,0.8210526315789474,0.6842105263157895,0.7464114832535885,0.6397243107769424,25,17,36,78,147,399,546,1092,546,147,399,0.0,0.015056610107421875,0.645352840423584,0.12254595756530762,50002030,50008029,56007026
smote,SMOTE (classe 0),5,6,5,3,0.2692307692307692,0.7884615384615384,0.7956204379562044,0.956140350877193,0.8685258964143426,0.6447368421052632,14,28,5,109,147,399,546,1092,546,147,399,0.0,0.015056610107421875,0.643949031829834,0.12300729751586914,50002030,50008029,56007027
smote,SMOTE (classe 0),5,6,5,4,0.2692307692307692,0.6794871794871795,0.8555555555555555,0.6754385964912281,0.7549019607843137,0.6829573934837093,29,13,37,77,147,399,546,1092,546,147,399,0.0,0.015056610107421875,0.6457545757293701,0.12424826622009277,50002030,50008029,56007028
smote,SMOTE (classe 0),5,6,5,5,0.2692307692307692,0.6602564102564102,0.8505747126436781,0.6491228070175439,0.736318407960199,0.6697994987468672,29,13,40,74,147,399,546,1092,546,147,399,0.0,0.015056610107421875,0.6447374820709229,0.12395930290222168,50002030,50008029,56007029
smote,SMOTE (classe 0),5,6,5,6,0.2692307692307692,0.7115384615384616,0.8108108108108109,0.7894736842105263,0.8,0.6447368421052632,21,21,24,90,147,399,546,1092,546,147,399,0.0,0.015056610107421875,0.6447229385375977,0.12306904792785645,50002030,50008029,56007030
smote,SMOTE (classe 0),5,6,5,7,0.2692307692307692,0.4358974358974359,0.90625,0.2543859649122807,0.3972602739726027,0.5914786967418547,39,3,85,29,147,399,546,1092,546,147,399,0.0,0.015056610107421875,0.6455478668212891,0.12402772903442383,50002030,50008029,56007031
smote,SMOTE (classe 0),5,6,5,8,0.2692307692307692,0.6987179487179487,0.8383838383838383,0.7280701754385965,0.7793427230046949,0.6735588972431078,26,16,31,83,147,399,546,1092,546,147,399,0.0,0.015056610107421875,0.6452183723449707,0.12426543235778809,50002030,50008029,56007032
smote,SMOTE (classe 0),5,6,5,9,0.2692307692307692,0.6089743589743589,0.8192771084337349,0.5964912280701754,0.6903553299492385,0.619674185463659,27,15,46,68,147,399,546,1092,546,147,399,0.0,0.015056610107421875,0.644838809967041,0.12635493278503418,50002030,50008029,56007033
smote,SMOTE (classe 0),5,6,5,10,0.2692307692307692,0.3974358974358974,0.9166666666666666,0.19298245614035087,0.3188405797101449,0.5726817042606516,40,2,92,22,147,399,546,1092,546,147,399,0.0,0.015056610107421875,0.6448259353637695,0.12401127815246582,50002030,50008029,56007034
smote,SMOTE (classe 0),5,6,6,1,0.26886446886446885,0.5128205128205128,0.9523809523809523,0.3508771929824561,0.5128205128205128,0.6516290726817042,40,2,74,40,220,599,819,1365,546,147,399,0.0,0.01757216453552246,0.8084864616394043,0.1245427131652832,50002030,50008030,56008025
smote,SMOTE (classe 0),5,6,6,2,0.26886446886446885,0.5128205128205128,0.8518518518518519,0.40350877192982454,0.5476190476190477,0.606516290726817,34,8,68,46,220,599,819,1365,546,147,399,0.0,0.01757216453552246,0.808070182800293,0.12485027313232422,50002030,50008030,56008026
smote,SMOTE (classe 0),5,6,6,3,0.26886446886446885,0.7564102564102564,0.8220338983050848,0.8508771929824561,0.8362068965517241,0.6754385964912281,21,21,17,97,220,599,819,1365,546,147,399,0.0,0.01757216453552246,0.8082356452941895,0.12443804740905762,50002030,50008030,56008027
smote,SMOTE (classe 0),5,6,6,4,0.26886446886446885,0.7692307692307693,0.7785714285714286,0.956140350877193,0.8582677165354331,0.6090225563909775,11,31,5,109,220,599,819,1365,546,147,399,0.0,0.01757216453552246,0.8073320388793945,0.1244974136352539,50002030,50008030,56008028
smote,SMOTE (classe 0),5,6,6,5,0.26886446886446885,0.5256410256410257,0.9166666666666666,0.38596491228070173,0.5432098765432098,0.6453634085213033,38,4,70,44,220,599,819,1365,546,147,399,0.0,0.01757216453552246,0.8073492050170898,0.1264955997467041,50002030,50008030,56008029
smote,SMOTE (classe 0),5,6,6,6,0.26886446886446885,0.7243589743589743,0.898876404494382,0.7017543859649122,0.7881773399014779,0.7437343358395989,33,9,34,80,220,599,819,1365,546,147,399,0.0,0.01757216453552246,0.8067915439605713,0.12407827377319336,50002030,50008030,56008030
smote,SMOTE (classe 0),5,6,6,7,0.26886446886446885,0.6987179487179487,0.8681318681318682,0.6929824561403509,0.7707317073170732,0.7036340852130327,30,12,35,79,220,599,819,1365,546,147,399,0.0,0.01757216453552246,0.8069674968719482,0.12462162971496582,50002030,50008030,56008031
smote,SMOTE (classe 0),5,6,6,8,0.26886446886446885,0.38461538461538464,0.95,0.16666666666666666,0.2835820895522388,0.5714285714285714,41,1,95,19,220,599,819,1365,546,147,399,0.0,0.01757216453552246,0.8057515621185303,0.12418842315673828,50002030,50008030,56008032
smote,SMOTE (classe 0),5,6,6,9,0.26886446886446885,0.32051282051282054,0.75,0.10526315789473684,0.18461538461538463,0.5050125313283207,38,4,102,12,220,599,819,1365,546,147,399,0.0,0.01757216453552246,0.8073444366455078,0.12494802474975586,50002030,50008030,56008033
smote,SMOTE (classe 0),5,6,6,10,0.26886446886446885,0.8076923076923077,0.8333333333333334,0.9210526315789473,0.875,0.7105263157894737,21,21,9,105,220,599,819,1365,546,147,399,0.0,0.01757216453552246,0.8071494102478027,0.12683749198913574,50002030,50008030,56008034
smote,SMOTE (classe 0),5,7,1,1,0.2692307692307692,0.7435897435897436,0.743421052631579,0.9912280701754386,0.849624060150376,0.531328320802005,3,39,1,113,0,0,0,546,546,147,399,0.0,0.0,0.30847811698913574,0.1138153076171875,50002031,50009025,57003025
smote,SMOTE (classe 0),5,7,1,2,0.2692307692307692,0.7371794871794872,0.7417218543046358,0.9824561403508771,0.8452830188679246,0.5269423558897243,3,39,2,112,0,0,0,546,546,147,399,0.0,0.0,0.3084681034088135,0.11339998245239258,50002031,50009025,57003026
smote,SMOTE (classe 0),5,7,1,3,0.2692307692307692,0.7115384615384616,0.7948717948717948,0.8157894736842105,0.8051948051948052,0.6221804511278196,18,24,21,93,0,0,0,546,546,147,399,0.0,0.0,0.31446218490600586,0.11535191535949707,50002031,50009025,57003027
smote,SMOTE (classe 0),5,7,1,4,0.2692307692307692,0.6089743589743589,0.7912087912087912,0.631578947368421,0.7024390243902439,0.5895989974937343,23,19,42,72,0,0,0,546,546,147,399,0.0,0.0,0.3085319995880127,0.11345672607421875,50002031,50009025,57003028
smote,SMOTE (classe 0),5,7,1,5,0.2692307692307692,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.5119047619047619,1,41,0,114,0,0,0,546,546,147,399,0.0,0.0,0.290696382522583,0.11108636856079102,50002031,50009025,57003029
smote,SMOTE (classe 0),5,7,1,6,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.29445624351501465,0.11104655265808105,50002031,50009025,57003030
smote,SMOTE (classe 0),5,7,1,7,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.29398584365844727,0.11328840255737305,50002031,50009025,57003031
smote,SMOTE (classe 0),5,7,1,8,0.2692307692307692,0.75,0.7697841726618705,0.9385964912280702,0.8458498023715415,0.5883458646616542,10,32,7,107,0,0,0,546,546,147,399,0.0,0.0,0.30789685249328613,0.11338138580322266,50002031,50009025,57003032
smote,SMOTE (classe 0),5,7,1,9,0.2692307692307692,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.5119047619047619,1,41,0,114,0,0,0,546,546,147,399,0.0,0.0,0.2902064323425293,0.11158633232116699,50002031,50009025,57003033
smote,SMOTE (classe 0),5,7,1,10,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.3109097480773926,0.1135263442993164,50002031,50009025,57003034
smote,SMOTE (classe 0),5,7,2,1,0.2697947214076246,0.7564102564102564,0.7567567567567568,0.9824561403508771,0.8549618320610687,0.5626566416040101,6,36,2,112,37,99,136,682,546,147,399,0.0,0.010598421096801758,0.38335728645324707,0.11667776107788086,50002031,50009026,57004025
smote,SMOTE (classe 0),5,7,2,2,0.2697947214076246,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,37,99,136,682,546,147,399,0.0,0.010598421096801758,0.38519859313964844,0.11667227745056152,50002031,50009026,57004026
smote,SMOTE (classe 0),5,7,2,3,0.2697947214076246,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,37,99,136,682,546,147,399,0.0,0.010598421096801758,0.3860046863555908,0.11614274978637695,50002031,50009026,57004027
smote,SMOTE (classe 0),5,7,2,4,0.2697947214076246,0.7243589743589743,0.7320261437908496,0.9824561403508771,0.8389513108614233,0.5031328320802005,1,41,2,112,37,99,136,682,546,147,399,0.0,0.010598421096801758,0.3848690986633301,0.11630630493164062,50002031,50009026,57004028
smote,SMOTE (classe 0),5,7,2,5,0.2697947214076246,0.7371794871794872,0.738562091503268,0.9912280701754386,0.846441947565543,0.5194235588972431,2,40,1,113,37,99,136,682,546,147,399,0.0,0.010598421096801758,0.38498854637145996,0.11646318435668945,50002031,50009026,57004029
smote,SMOTE (classe 0),5,7,2,6,0.2697947214076246,0.6410256410256411,0.7843137254901961,0.7017543859649122,0.7407407407407407,0.5889724310776943,20,22,34,80,37,99,136,682,546,147,399,0.0,0.010598421096801758,0.3837711811065674,0.11645317077636719,50002031,50009026,57004030
smote,SMOTE (classe 0),5,7,2,7,0.2697947214076246,0.7051282051282052,0.8090909090909091,0.7807017543859649,0.7946428571428571,0.6403508771929824,21,21,25,89,37,99,136,682,546,147,399,0.0,0.010598421096801758,0.3838794231414795,0.1166219711303711,50002031,50009026,57004031
smote,SMOTE (classe 0),5,7,2,8,0.2697947214076246,0.7435897435897436,0.7466666666666667,0.9824561403508771,0.8484848484848485,0.5388471177944862,4,38,2,112,37,99,136,682,546,147,399,0.0,0.010598421096801758,0.3833756446838379,0.11645054817199707,50002031,50009026,57004032
smote,SMOTE (classe 0),5,7,2,9,0.2697947214076246,0.7756410256410257,0.7724137931034483,0.9824561403508771,0.8648648648648649,0.5983709273182958,9,33,2,112,37,99,136,682,546,147,399,0.0,0.010598421096801758,0.38364076614379883,0.11690020561218262,50002031,50009026,57004033
smote,SMOTE (classe 0),5,7,2,10,0.2697947214076246,0.7756410256410257,0.8110236220472441,0.9035087719298246,0.8547717842323651,0.6660401002506265,18,24,11,103,37,99,136,682,546,147,399,0.0,0.010598421096801758,0.3831932544708252,0.11672186851501465,50002031,50009026,57004034
smote,SMOTE (classe 0),5,7,3,1,0.2698412698412698,0.7435897435897436,0.7569444444444444,0.956140350877193,0.8449612403100775,0.5614035087719298,7,35,5,109,74,199,273,819,546,147,399,0.0,0.012007951736450195,0.45785045623779297,0.11910867691040039,50002031,50009027,57005025
smote,SMOTE (classe 0),5,7,3,2,0.2698412698412698,0.75,0.7906976744186046,0.8947368421052632,0.8395061728395061,0.6259398496240601,15,27,12,102,74,199,273,819,546,147,399,0.0,0.012007951736450195,0.45713210105895996,0.1186971664428711,50002031,50009027,57005026
smote,SMOTE (classe 0),5,7,3,3,0.2698412698412698,0.7756410256410257,0.8623853211009175,0.8245614035087719,0.8430493273542601,0.7337092731829573,27,15,20,94,74,199,273,819,546,147,399,0.0,0.012007951736450195,0.4629793167114258,0.12048697471618652,50002031,50009027,57005027
smote,SMOTE (classe 0),5,7,3,4,0.2698412698412698,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,74,199,273,819,546,147,399,0.0,0.012007951736450195,0.4576146602630615,0.11820840835571289,50002031,50009027,57005028
smote,SMOTE (classe 0),5,7,3,5,0.2698412698412698,0.5128205128205128,0.88,0.38596491228070173,0.5365853658536586,0.6215538847117794,36,6,70,44,74,199,273,819,546,147,399,0.0,0.012007951736450195,0.4587414264678955,0.11880970001220703,50002031,50009027,57005029
smote,SMOTE (classe 0),5,7,3,6,0.2698412698412698,0.6987179487179487,0.8252427184466019,0.7456140350877193,0.783410138248848,0.6585213032581453,24,18,29,85,74,199,273,819,546,147,399,0.0,0.012007951736450195,0.4584174156188965,0.1185300350189209,50002031,50009027,57005030
smote,SMOTE (classe 0),5,7,3,7,0.2698412698412698,0.717948717948718,0.8365384615384616,0.7631578947368421,0.7981651376146789,0.6791979949874687,25,17,27,87,74,199,273,819,546,147,399,0.0,0.012007951736450195,0.45885586738586426,0.11894917488098145,50002031,50009027,57005031
smote,SMOTE (classe 0),5,7,3,8,0.2698412698412698,0.7115384615384616,0.7948717948717948,0.8157894736842105,0.8051948051948052,0.6221804511278196,18,24,21,93,74,199,273,819,546,147,399,0.0,0.012007951736450195,0.4595363140106201,0.11870074272155762,50002031,50009027,57005032
smote,SMOTE (classe 0),5,7,3,9,0.2698412698412698,0.7115384615384616,0.7948717948717948,0.8157894736842105,0.8051948051948052,0.6221804511278196,18,24,21,93,74,199,273,819,546,147,399,0.0,0.012007951736450195,0.45794177055358887,0.11940217018127441,50002031,50009027,57005033
smote,SMOTE (classe 0),5,7,3,10,0.2698412698412698,0.7435897435897436,0.7402597402597403,1.0,0.8507462686567164,0.5238095238095238,2,40,0,114,74,199,273,819,546,147,399,0.0,0.012007951736450195,0.45847368240356445,0.1184391975402832,50002031,50009027,57005034
smote,SMOTE (classe 0),5,7,4,1,0.2688284518828452,0.782051282051282,0.7985074626865671,0.9385964912280702,0.8629032258064516,0.6478696741854637,15,27,7,107,110,300,410,956,546,147,399,0.0,0.013544082641601562,0.5316979885101318,0.12093186378479004,50002031,50009028,57006025
smote,SMOTE (classe 0),5,7,4,2,0.2688284518828452,0.7371794871794872,0.7517241379310344,0.956140350877193,0.8416988416988417,0.5494987468671679,6,36,5,109,110,300,410,956,546,147,399,0.0,0.013544082641601562,0.5362107753753662,0.1208031177520752,50002031,50009028,57006026
smote,SMOTE (classe 0),5,7,4,3,0.2688284518828452,0.7435897435897436,0.7402597402597403,1.0,0.8507462686567164,0.5238095238095238,2,40,0,114,110,300,410,956,546,147,399,0.0,0.013544082641601562,0.5342295169830322,0.1210789680480957,50002031,50009028,57006027
smote,SMOTE (classe 0),5,7,4,4,0.2688284518828452,0.7435897435897436,0.75,0.9736842105263158,0.8473282442748091,0.5463659147869675,5,37,3,111,110,300,410,956,546,147,399,0.0,0.013544082641601562,0.538447380065918,0.1208643913269043,50002031,50009028,57006028
smote,SMOTE (classe 0),5,7,4,5,0.2688284518828452,0.7435897435897436,0.7605633802816901,0.9473684210526315,0.84375,0.5689223057644109,8,34,6,108,110,300,410,956,546,147,399,0.0,0.013544082641601562,0.536776065826416,0.11879634857177734,50002031,50009028,57006029
smote,SMOTE (classe 0),5,7,4,6,0.2688284518828452,0.6602564102564102,0.8765432098765432,0.6228070175438597,0.7282051282051282,0.6923558897243107,32,10,43,71,110,300,410,956,546,147,399,0.0,0.013544082641601562,0.5361223220825195,0.12101221084594727,50002031,50009028,57006030
smote,SMOTE (classe 0),5,7,4,7,0.2688284518828452,0.782051282051282,0.8174603174603174,0.9035087719298246,0.8583333333333333,0.6779448621553884,19,23,11,103,110,300,410,956,546,147,399,0.0,0.013544082641601562,0.5382120609283447,0.12112832069396973,50002031,50009028,57006031
smote,SMOTE (classe 0),5,7,4,8,0.2688284518828452,0.7371794871794872,0.8067226890756303,0.8421052631578947,0.8240343347639485,0.6472431077694235,19,23,18,96,110,300,410,956,546,147,399,0.0,0.013544082641601562,0.5364277362823486,0.12101912498474121,50002031,50009028,57006032
smote,SMOTE (classe 0),5,7,4,9,0.2688284518828452,0.6089743589743589,0.8732394366197183,0.543859649122807,0.6702702702702703,0.6647869674185464,33,9,52,62,110,300,410,956,546,147,399,0.0,0.013544082641601562,0.5366737842559814,0.12093544006347656,50002031,50009028,57006033
smote,SMOTE (classe 0),5,7,4,10,0.2688284518828452,0.75,0.7586206896551724,0.9649122807017544,0.8494208494208494,0.5657894736842105,7,35,4,110,110,300,410,956,546,147,399,0.0,0.013544082641601562,0.5526230335235596,0.12237977981567383,50002031,50009028,57006034
smote,SMOTE (classe 0),5,7,5,1,0.2692307692307692,0.5769230769230769,0.8076923076923077,0.5526315789473685,0.65625,0.5977443609022557,27,15,51,63,147,399,546,1092,546,147,399,0.0,0.017204999923706055,0.6510393619537354,0.12437915802001953,50002031,50009029,57007025
smote,SMOTE (classe 0),5,7,5,2,0.2692307692307692,0.7307692307692307,0.8103448275862069,0.8245614035087719,0.8173913043478261,0.650375939849624,20,22,20,94,147,399,546,1092,546,147,399,0.0,0.017204999923706055,0.6512689590454102,0.12413406372070312,50002031,50009029,57007026
smote,SMOTE (classe 0),5,7,5,3,0.2692307692307692,0.7756410256410257,0.7883211678832117,0.9473684210526315,0.8605577689243028,0.6284461152882205,13,29,6,108,147,399,546,1092,546,147,399,0.0,0.017204999923706055,0.6510810852050781,0.12468457221984863,50002031,50009029,57007027
smote,SMOTE (classe 0),5,7,5,4,0.2692307692307692,0.5769230769230769,0.9615384615384616,0.43859649122807015,0.6024096385542169,0.6954887218045113,40,2,64,50,147,399,546,1092,546,147,399,0.0,0.017204999923706055,0.6635181903839111,0.12488913536071777,50002031,50009029,57007028
smote,SMOTE (classe 0),5,7,5,5,0.2692307692307692,0.7243589743589743,0.808695652173913,0.8157894736842105,0.8122270742358079,0.6459899749373433,20,22,21,93,147,399,546,1092,546,147,399,0.0,0.017204999923706055,0.6529877185821533,0.12450551986694336,50002031,50009029,57007029
smote,SMOTE (classe 0),5,7,5,6,0.2692307692307692,0.7435897435897436,0.8032786885245902,0.8596491228070176,0.8305084745762712,0.6441102756892231,18,24,16,98,147,399,546,1092,546,147,399,0.0,0.017204999923706055,0.652219295501709,0.1248328685760498,50002031,50009029,57007030
smote,SMOTE (classe 0),5,7,5,7,0.2692307692307692,0.6987179487179487,0.7815126050420168,0.8157894736842105,0.7982832618025751,0.5983709273182958,16,26,21,93,147,399,546,1092,546,147,399,0.0,0.017204999923706055,0.6537384986877441,0.12449288368225098,50002031,50009029,57007031
smote,SMOTE (classe 0),5,7,5,8,0.2692307692307692,0.6987179487179487,0.7913043478260869,0.7982456140350878,0.7947598253275109,0.6134085213032582,18,24,23,91,147,399,546,1092,546,147,399,0.0,0.017204999923706055,0.6555888652801514,0.12317132949829102,50002031,50009029,57007032
smote,SMOTE (classe 0),5,7,5,9,0.2692307692307692,0.5128205128205128,0.8518518518518519,0.40350877192982454,0.5476190476190477,0.606516290726817,34,8,68,46,147,399,546,1092,546,147,399,0.0,0.017204999923706055,0.6528105735778809,0.1232140064239502,50002031,50009029,57007033
smote,SMOTE (classe 0),5,7,5,10,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,147,399,546,1092,546,147,399,0.0,0.017204999923706055,0.6538031101226807,0.12441658973693848,50002031,50009029,57007034
smote,SMOTE (classe 0),5,7,6,1,0.26886446886446885,0.7243589743589743,0.898876404494382,0.7017543859649122,0.7881773399014779,0.7437343358395989,33,9,34,80,220,599,819,1365,546,147,399,0.0,0.017580747604370117,0.8146073818206787,0.1252899169921875,50002031,50009030,57008025
smote,SMOTE (classe 0),5,7,6,2,0.26886446886446885,0.7307692307692307,0.7903225806451613,0.8596491228070176,0.8235294117647058,0.6203007518796992,16,26,16,98,220,599,819,1365,546,147,399,0.0,0.017580747604370117,0.8169894218444824,0.11476778984069824,50002031,50009030,57008026
smote,SMOTE (classe 0),5,7,6,3,0.26886446886446885,0.75,0.7483443708609272,0.9912280701754386,0.8528301886792453,0.543233082706767,4,38,1,113,220,599,819,1365,546,147,399,0.0,0.017580747604370117,0.8144028186798096,0.12292098999023438,50002031,50009030,57008027
smote,SMOTE (classe 0),5,7,6,4,0.26886446886446885,0.7371794871794872,0.8543689320388349,0.7719298245614035,0.8110599078341014,0.707393483709273,27,15,26,88,220,599,819,1365,546,147,399,0.0,0.017580747604370117,0.8085441589355469,0.12330269813537598,50002031,50009030,57008028
smote,SMOTE (classe 0),5,7,6,5,0.26886446886446885,0.6730769230769231,0.8620689655172413,0.6578947368421053,0.746268656716418,0.6860902255639099,30,12,39,75,220,599,819,1365,546,147,399,0.0,0.017580747604370117,0.810807466506958,0.12342715263366699,50002031,50009030,57008029
smote,SMOTE (classe 0),5,7,6,6,0.26886446886446885,0.717948717948718,0.8017241379310345,0.8157894736842105,0.808695652173913,0.6340852130325815,19,23,21,93,220,599,819,1365,546,147,399,0.0,0.017580747604370117,0.8106446266174316,0.12362480163574219,50002031,50009030,57008030
smote,SMOTE (classe 0),5,7,6,7,0.26886446886446885,0.6858974358974359,0.8494623655913979,0.6929824561403509,0.7632850241545893,0.679824561403509,28,14,35,79,220,599,819,1365,546,147,399,0.0,0.017580747604370117,0.8127155303955078,0.12334156036376953,50002031,50009030,57008031
smote,SMOTE (classe 0),5,7,6,8,0.26886446886446885,0.5897435897435898,0.9310344827586207,0.47368421052631576,0.627906976744186,0.6892230576441103,38,4,60,54,220,599,819,1365,546,147,399,0.0,0.017580747604370117,0.8100767135620117,0.12339568138122559,50002031,50009030,57008032
smote,SMOTE (classe 0),5,7,6,9,0.26886446886446885,0.5128205128205128,0.8518518518518519,0.40350877192982454,0.5476190476190477,0.606516290726817,34,8,68,46,220,599,819,1365,546,147,399,0.0,0.017580747604370117,0.8096737861633301,0.12312889099121094,50002031,50009030,57008033
smote,SMOTE (classe 0),5,7,6,10,0.26886446886446885,0.7628205128205128,0.8235294117647058,0.8596491228070176,0.8412017167381974,0.6798245614035088,21,21,16,98,220,599,819,1365,546,147,399,0.0,0.017580747604370117,0.8094916343688965,0.1242671012878418,50002031,50009030,57008034
